"","id.setlist","tour","fecha.evento","info","id.artista","artista","lugar","ciudad","pais.codigo","pais.nombre","setlist","mes","año"
"15","1be6a960",NA,2017-04-04,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Auditorio Metropolitano","Puebla de Zaragoza","MX","Mexico","list(song = list(list(`@name` = c(""How Soon Is Now?"", ""Suedehead"", ""Alma Matters"", ""Kiss Me a Lot"", ""Speedway"", ""I'm Throwing My Arms Around Paris"", ""When Last I Spoke to Carol"", ""Staircase at the University"", ""There Is a Light That Never Goes Out"", ""World Peace Is None of Your Business"", ""First of the Gang to Die"", ""The Bullfighter Dies"", ""Ouija Board, Ouija Board"", ""Shoplifters of the World Unite"", ""Ganglord"", ""Let Me Kiss You"", ""Meat Is Murder"", ""Everyday Is Like Sunday"", ""You Have Killed Me"", 
""Jack the Ripper""), info = c(NA, NA, NA, NA, NA, NA, ""First time live since 2012"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA), `cover.@mbid` = c(""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA), `cover.@tmid` = c(""770791"", NA, NA, NA, NA, NA, NA, NA, ""770791"", NA, NA, NA, NA, ""770791"", NA, NA, ""770791"", NA, NA, NA), 
    `cover.@name` = c(""The Smiths"", NA, NA, NA, NA, NA, NA, NA, ""The Smiths"", NA, NA, NA, NA, ""The Smiths"", NA, NA, ""The Smiths"", NA, NA, NA), `cover.@sortName` = c(""Smiths, The"", NA, NA, NA, NA, NA, NA, NA, ""Smiths, The"", NA, NA, NA, NA, ""Smiths, The"", NA, NA, ""Smiths, The"", NA, NA, NA), `cover.@disambiguation` = c("""", NA, NA, NA, NA, NA, NA, NA, """", NA, NA, NA, NA, """", NA, NA, """", NA, NA, NA), cover.url = c(""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, NA, NA, NA, 
    ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA)), list(`@name` = ""Judy Is a Punk"", cover = list(`@mbid` = ""d6ed7887-a401-47a8-893c-34b967444d26"", `@tmid` = ""933298"", `@name` = ""Ramones"", `@sortName` = ""Ramones"", `@disambiguation` = """", url = ""https://www.setlist.fm/setlists/ramones-13d6a5cd.html""))), `@encore` = c(NA, ""1""))",4,2017
"16","13e6b5b9",NA,2017-04-01,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Parque Trasloma","Guadalajara","MX","Mexico","list(song = list(`@name` = c(""Suedehead"", ""Alma Matters"", ""Speedway"", ""There Is a Light That Never Goes Out"", ""Everyday Is Like Sunday"", ""Kiss Me a Lot"", ""How Soon Is Now?"", ""Ouija Board, Ouija Board"", ""World Peace Is None of Your Business"", ""Let Me Kiss You"", ""Shoplifters of the World Unite"", ""The Bullfighter Dies"", ""Jack the Ripper"", ""You're the One for Me, Fatty"", ""You Have Killed Me"", ""First of the Gang to Die""), `cover.@mbid` = c(NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", 
NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, NA), `cover.@tmid` = c(NA, NA, NA, ""770791"", NA, NA, ""770791"", NA, NA, NA, ""770791"", NA, NA, NA, NA, NA), `cover.@name` = c(NA, NA, NA, ""The Smiths"", NA, NA, ""The Smiths"", NA, NA, NA, ""The Smiths"", NA, NA, NA, NA, NA), `cover.@sortName` = c(NA, NA, NA, ""Smiths, The"", NA, NA, ""Smiths, The"", NA, NA, NA, ""Smiths, The"", NA, NA, NA, NA, NA), `cover.@disambiguation` = c(NA, NA, NA, """", NA, NA, """", NA, NA, NA, """", NA, NA, NA, NA, NA), cover.url = c(NA, 
NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, NA)))",4,2017
"17","4bf94326",NA,2017-03-31,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Palacio de los Deportes","Mexico City","MX","Mexico","list(song = list(list(`@name` = c(""Suedehead"", ""Alma Matters"", ""How Soon Is Now?"", ""First of the Gang to Die"", ""Kiss Me a Lot"", ""Ganglord"", ""Speedway"", ""World Peace Is None of Your Business"", ""Istanbul"", ""The Bullfighter Dies"", ""There Is a Light That Never Goes Out"", ""Ouija Board, Ouija Board"", ""Meat Is Murder"", ""Everyday Is Like Sunday"", ""Shoplifters of the World Unite"", ""Let Me Kiss You"", ""Jack the Ripper"", ""You're the One for Me, Fatty"", ""You Have Killed Me"", ""What She Said""), `cover.@mbid` = c(NA, 
NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27""), `cover.@tmid` = c(NA, NA, ""770791"", NA, NA, NA, NA, NA, NA, NA, ""770791"", NA, ""770791"", NA, ""770791"", NA, NA, NA, NA, ""770791""), `cover.@name` = c(NA, NA, ""The Smiths"", NA, NA, NA, NA, NA, NA, NA, ""The Smiths"", NA, ""The Smiths"", NA, ""The Smiths"", 
NA, NA, NA, NA, ""The Smiths""), `cover.@sortName` = c(NA, NA, ""Smiths, The"", NA, NA, NA, NA, NA, NA, NA, ""Smiths, The"", NA, ""Smiths, The"", NA, ""Smiths, The"", NA, NA, NA, NA, ""Smiths, The""), `cover.@disambiguation` = c(NA, NA, """", NA, NA, NA, NA, NA, NA, NA, """", NA, """", NA, """", NA, NA, NA, NA, """"), cover.url = c(NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", 
NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"")), list(`@name` = ""Judy Is a Punk"", cover = list(`@mbid` = ""d6ed7887-a401-47a8-893c-34b967444d26"", `@tmid` = ""933298"", `@name` = ""Ramones"", `@sortName` = ""Ramones"", `@disambiguation` = """", url = ""https://www.setlist.fm/setlists/ramones-13d6a5cd.html""))), `@encore` = c(NA, ""1""))",3,2017
"18","7bf94e90",NA,2017-03-29,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Auditorio CitiBanamex","Monterrey","MX","Mexico","list(song = list(list(`@name` = c(""Suedehead"", ""Alma Matters"", ""There Is a Light That Never Goes Out"", ""Kiss Me a Lot"", ""Ganglord"", ""Speedway"", ""Shoplifters of the World Unite"", ""Let Me Kiss You"", ""World Peace Is None of Your Business"", ""Istanbul"", ""The Bullfighter Dies"", ""Ouija Board, Ouija Board"", ""The World Is Full of Crashing Bores"", ""Meat Is Murder"", ""Everyday Is Like Sunday"", ""I Will See You in Far-Off Places"", ""Jack the Ripper"", ""You're the One for Me, Fatty"", ""How Soon Is Now?"", ""You Have Killed Me"", 
""What She Said""), info = c(NA, NA, ""First time live since 2012"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA), `cover.@mbid` = c(NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27""), `cover.@tmid` = c(NA, NA, ""770791"", NA, NA, NA, ""770791"", NA, NA, NA, NA, NA, NA, 
""770791"", NA, NA, NA, NA, ""770791"", NA, ""770791""), `cover.@name` = c(NA, NA, ""The Smiths"", NA, NA, NA, ""The Smiths"", NA, NA, NA, NA, NA, NA, ""The Smiths"", NA, NA, NA, NA, ""The Smiths"", NA, ""The Smiths""), `cover.@sortName` = c(NA, NA, ""Smiths, The"", NA, NA, NA, ""Smiths, The"", NA, NA, NA, NA, NA, NA, ""Smiths, The"", NA, NA, NA, NA, ""Smiths, The"", NA, ""Smiths, The""), `cover.@disambiguation` = c(NA, NA, """", NA, NA, NA, """", NA, NA, NA, NA, NA, NA, """", NA, NA, NA, NA, """", NA, """"), cover.url = c(NA, NA, 
""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"")), list(`@name` = ""First of the Gang to Die"")), `@encore` = c(NA, ""1""))",3,2017
"19","43fa0f47",NA,2016-11-12,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Eccles Theater","Salt Lake City","US","United States","list(song = list(list(`@name` = c(""Alma Matters"", ""Speedway"", ""Ganglord"", ""Kiss Me a Lot"", ""Jack the Ripper"", ""How Soon Is Now?"", ""I'm Throwing My Arms Around Paris"", ""World Peace Is None of Your Business"", ""Everyday Is Like Sunday"", ""Suedehead"", ""Shoplifters of the World Unite"", ""Ouija Board, Ouija Board"", ""The Bullfighter Dies"", ""The World Is Full of Crashing Bores"", ""Istanbul"", ""First of the Gang to Die"", ""What She Said"", ""Meat Is Murder"", ""I Will See You in Far-Off Places""), info = c(NA, NA, 
NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""Rubber Ring outro"", NA, NA), `cover.@mbid` = c(NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA), `cover.@tmid` = c(NA, NA, NA, NA, NA, ""770791"", NA, NA, NA, NA, ""770791"", NA, NA, NA, NA, NA, ""770791"", ""770791"", NA), `cover.@name` = c(NA, NA, NA, NA, NA, ""The Smiths"", NA, NA, 
NA, NA, ""The Smiths"", NA, NA, NA, NA, NA, ""The Smiths"", ""The Smiths"", NA), `cover.@sortName` = c(NA, NA, NA, NA, NA, ""Smiths, The"", NA, NA, NA, NA, ""Smiths, The"", NA, NA, NA, NA, NA, ""Smiths, The"", ""Smiths, The"", NA), `cover.@disambiguation` = c(NA, NA, NA, NA, NA, """", NA, NA, NA, NA, """", NA, NA, NA, NA, NA, """", """", NA), cover.url = c(NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, 
NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA)), list(`@name` = ""Judy Is a Punk"", cover = list(`@mbid` = ""d6ed7887-a401-47a8-893c-34b967444d26"", `@tmid` = ""933298"", `@name` = ""Ramones"", `@sortName` = ""Ramones"", `@disambiguation` = """", url = ""https://www.setlist.fm/setlists/ramones-13d6a5cd.html""))), `@encore` = c(NA, ""1""))",11,2016
"20","3bfa1428",NA,2016-11-11,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Grand Sierra Theatre","Reno","US","United States","list(song = list(list(`@name` = c(""Shoplifters of the World Unite"", ""Alma Matters"", ""Speedway"", ""Ganglord"", ""Jack the Ripper"", ""Kiss Me a Lot"", ""I'm Throwing My Arms Around Paris"", ""World Peace Is None of Your Business"", ""Everyday Is Like Sunday"", ""Suedehead"", ""Ouija Board, Ouija Board"", ""One of Our Own"", ""Irish Blood, English Heart"", ""The Bullfighter Dies"", ""The World Is Full of Crashing Bores"", ""Meat Is Murder"", ""How Soon Is Now?"", ""You Have Killed Me"", ""What She Said"", ""First of the Gang to Die""
), info = c(""sang title as Trump Shifters of the World Unite"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA), `cover.@mbid` = c(""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA), `cover.@tmid` = c(""770791"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""770791"", ""770791"", NA, ""770791"", 
NA), `cover.@name` = c(""The Smiths"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""The Smiths"", ""The Smiths"", NA, ""The Smiths"", NA), `cover.@sortName` = c(""Smiths, The"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""Smiths, The"", ""Smiths, The"", NA, ""Smiths, The"", NA), `cover.@disambiguation` = c("""", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, """", """", NA, """", NA), cover.url = c(""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, NA, NA, NA, 
NA, NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA)), list(`@name` = ""Judy Is a Punk"", cover = list(`@mbid` = ""d6ed7887-a401-47a8-893c-34b967444d26"", `@tmid` = ""933298"", `@name` = ""Ramones"", `@sortName` = ""Ramones"", `@disambiguation` = """", url = ""https://www.setlist.fm/setlists/ramones-13d6a5cd.html""))), `@encore` = c(NA, ""1""))",11,2016
"21","1bfa2104",NA,2016-11-09,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Bren Events Center","Irvine","US","United States","list(song = list(list(`@name` = c(""Shoplifters of the World Unite"", ""You Have Killed Me"", ""Speedway"", ""Ganglord"", ""Jack the Ripper"", ""Alma Matters"", ""How Can Anybody Possibly Know How I Feel?"", ""I'm Throwing My Arms Around Paris"", ""World Peace Is None of Your Business"", ""Everyday Is Like Sunday"", ""Ouija Board, Ouija Board"", ""One of Our Own"", ""The Bullfighter Dies"", ""Don't Make Fun of Daddy's Voice"", ""First of the Gang to Die"", ""Meat Is Murder"", ""Because of My Poor Education"", ""The World Is Full of Crashing Bores"", 
""Suedehead"", ""What She Said""), `cover.@mbid` = c(""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27""), `cover.@tmid` = c(""770791"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""770791"", NA, NA, NA, ""770791""), `cover.@name` = c(""The Smiths"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""The Smiths"", NA, NA, NA, ""The Smiths""), `cover.@sortName` = c(""Smiths, The"", 
NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""Smiths, The"", NA, NA, NA, ""Smiths, The""), `cover.@disambiguation` = c("""", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, """", NA, NA, NA, """"), cover.url = c(""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"")), list(`@name` = ""Judy Is a Punk"", 
    cover = list(`@mbid` = ""d6ed7887-a401-47a8-893c-34b967444d26"", `@tmid` = ""933298"", `@name` = ""Ramones"", `@sortName` = ""Ramones"", `@disambiguation` = """", url = ""https://www.setlist.fm/setlists/ramones-13d6a5cd.html""))), `@encore` = c(NA, ""1""))",11,2016
"22","2bfa3c96",NA,2016-11-05,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Santa Barbara Bowl","Santa Barbara","US","United States","list(song = list(list(`@name` = c(""How Soon Is Now?"", ""Alma Matters"", ""Speedway"", ""Ganglord"", ""Jack the Ripper"", ""Judy Is a Punk"", ""You're the One for Me, Fatty"", ""Ouija Board, Ouija Board"", ""Kiss Me a Lot"", ""Don't Make Fun of Daddy's Voice"", ""I Will See You in Far-Off Places"", ""The Bullfighter Dies"", ""World Peace Is None of Your Business"", ""I'm Throwing My Arms Around Paris"", ""One of Our Own"", ""Suedehead"", ""The World Is Full of Crashing Bores"", ""Everyday Is Like Sunday"", ""First of the Gang to Die""
), info = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""Man sneaks on stage and hugs Morrissey"", NA, NA, NA, NA, NA), `cover.@mbid` = c(""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, ""d6ed7887-a401-47a8-893c-34b967444d26"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA), `cover.@tmid` = c(""770791"", NA, NA, NA, NA, ""933298"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA), `cover.@name` = c(""The Smiths"", NA, NA, NA, NA, ""Ramones"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, 
NA, NA), `cover.@sortName` = c(""Smiths, The"", NA, NA, NA, NA, ""Ramones"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA), `cover.@disambiguation` = c("""", NA, NA, NA, NA, """", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA), cover.url = c(""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, ""https://www.setlist.fm/setlists/ramones-13d6a5cd.html"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA)), list(`@name` = ""What She Said"", cover = list(`@mbid` = ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", 
    `@tmid` = ""770791"", `@name` = ""The Smiths"", `@sortName` = ""Smiths, The"", `@disambiguation` = """", url = ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html""), info = ""Rubber Ring outro"")), `@encore` = c(NA, ""1""))",11,2016
"23","4bfacbca",NA,2016-11-04,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Bren Events Center","Irvine","US","United States","list(song = list(list(`@name` = c(""Suedehead"", ""All You Need Is Me"", ""Speedway"", ""Istanbul"", ""Don't Make Fun of Daddy's Voice"", ""Because of My Poor Education"", ""I'm Throwing My Arms Around Paris"", ""World Peace Is None of Your Business"", ""Kiss Me a Lot"", ""One of Our Own"", ""I Will See You in Far-Off Places"", ""The Bullfighter Dies"", ""The World Is Full of Crashing Bores"", ""All the Lazy Dykes"", ""What She Said"", ""Ganglord"", ""Meat Is Murder"", ""Jack the Ripper"", ""Good Looking Man About Town"", ""Oboe Concerto""
), info = c(NA, NA, ""With \""Spanish Eyes\"" excerpt"", NA, ""First time live since 2012"", NA, NA, NA, NA, NA, NA, NA, NA, NA, ""Rubber Ring outro"", NA, NA, NA, NA, NA), `cover.@mbid` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA), `cover.@tmid` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""770791"", NA, ""770791"", NA, NA, NA), `cover.@name` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, 
NA, NA, NA, NA, NA, ""The Smiths"", NA, ""The Smiths"", NA, NA, NA), `cover.@sortName` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""Smiths, The"", NA, ""Smiths, The"", NA, NA, NA), `cover.@disambiguation` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, """", NA, """", NA, NA, NA), cover.url = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, 
NA)), list(`@name` = ""Judy Is a Punk"", cover = list(`@mbid` = ""d6ed7887-a401-47a8-893c-34b967444d26"", `@tmid` = ""933298"", `@name` = ""Ramones"", `@sortName` = ""Ramones"", `@disambiguation` = """", url = ""https://www.setlist.fm/setlists/ramones-13d6a5cd.html""))), `@encore` = c(NA, ""1""))",11,2016
"24","63faea87",NA,2016-10-31,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Civic Theatre","Newcastle","AU","Australia","list(song = list(list(`@name` = c(""Suedehead"", ""All You Need Is Me"", ""Speedway"", ""Istanbul"", ""Irish Blood, English Heart"", ""Because of My Poor Education"", ""I'm Throwing My Arms Around Paris"", ""World Peace Is None of Your Business"", ""Kiss Me a Lot"", ""I Will See You in Far-Off Places"", ""One of Our Own"", ""The Bullfighter Dies"", ""Jack the Ripper"", ""The World Is Full of Crashing Bores"", ""All the Lazy Dykes"", ""Meat Is Murder"", ""Let Me Kiss You"", ""What She Said"", ""Good Looking Man About Town"", ""Oboe Concerto""
), info = c(NA, NA, ""with excerpt of Happy Lovers At Last United"", NA, NA, ""First time live since 2009"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""First time live since 2007"", NA), `cover.@mbid` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA), `cover.@tmid` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""770791"", NA, ""770791"", NA, NA), `cover.@name` = c(NA, NA, NA, NA, 
NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""The Smiths"", NA, ""The Smiths"", NA, NA), `cover.@sortName` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""Smiths, The"", NA, ""Smiths, The"", NA, NA), `cover.@disambiguation` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, """", NA, """", NA, NA), cover.url = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", 
NA, NA)), list(`@name` = ""Judy Is a Punk"", cover = list(`@mbid` = ""d6ed7887-a401-47a8-893c-34b967444d26"", `@tmid` = ""933298"", `@name` = ""Ramones"", `@sortName` = ""Ramones"", `@disambiguation` = """", url = ""https://www.setlist.fm/setlists/ramones-13d6a5cd.html""))), `@encore` = c(NA, ""1""))",10,2016
"25","1bfaf988",NA,2016-10-29,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","WIN Entertainment Centre","Wollongong","AU","Australia","list(song = list(list(`@name` = c(""Suedehead"", ""Speedway"", ""How Soon Is Now?"", ""Alma Matters"", ""Staircase at the University"", ""I'm Throwing My Arms Around Paris"", ""Ganglord"", ""Kiss Me a Lot"", ""World Peace Is None of Your Business"", ""The Bullfighter Dies"", ""Ouija Board, Ouija Board"", ""Jack the Ripper"", ""The World Is Full of Crashing Bores"", ""I Will See You in Far-Off Places"", ""Kick the Bride Down the Aisle"", ""Meat Is Murder"", ""Everyday Is Like Sunday"", ""Oboe Concerto""), info = c(NA, NA, NA, NA, NA, 
NA, NA, NA, NA, ""Incomplete"", NA, NA, NA, NA, NA, NA, NA, NA), `cover.@mbid` = c(NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA), `cover.@tmid` = c(NA, NA, ""770791"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""770791"", NA, NA), `cover.@name` = c(NA, NA, ""The Smiths"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""The Smiths"", NA, NA), `cover.@sortName` = c(NA, NA, ""Smiths, The"", NA, NA, NA, NA, 
NA, NA, NA, NA, NA, NA, NA, NA, ""Smiths, The"", NA, NA), `cover.@disambiguation` = c(NA, NA, """", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, """", NA, NA), cover.url = c(NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA)), list(`@name` = ""What She Said"", cover = list(`@mbid` = ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", `@tmid` = ""770791"", `@name` = ""The Smiths"", `@sortName` = ""Smiths, The"", 
    `@disambiguation` = """", url = ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html""))), `@encore` = c(NA, ""1""))",10,2016
